model,spec,task,id,er,exact,token_index,region,cat,text,sal,sal_norm,attn,attn_norm
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,441,trace,other_word, should,0.0,0.0015,5.3e-05,0.0078
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,442,trace,other_word, remain,1e-06,0.005,0.00014,0.0205
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,443,trace,other_word, intact,1e-06,0.0119,0.000177,0.0259
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,444,trace,punct,".

",7e-06,0.058,0.000263,0.0385
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,445,trace,other_word,Given,7e-06,0.0525,0.000159,0.0233
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,446,trace,other_word, the,2e-06,0.0165,0.000186,0.0272
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,447,trace,punct, SM,7e-06,0.0559,0.00074,0.1083
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,448,trace,other_word,ILE,2e-05,0.1624,0.000565,0.0826
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,449,trace,punct,S,1e-06,0.0094,0.000135,0.0198
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,450,trace,other_word, string,4e-06,0.0301,9.1e-05,0.0133
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,451,trace,punct,:,1e-05,0.0828,8.5e-05,0.0124
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,452,trace,punct, CO,1e-06,0.0065,0.000278,0.0407
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,453,trace,SMILES_frag,c,2e-06,0.0155,0.000261,0.0382
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,454,trace,SMILES_frag,1,1.1e-05,0.0839,0.000244,0.0357
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,455,trace,SMILES_frag,cc,4e-06,0.03,0.001343,0.1964
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,456,trace,SMILES_frag,(C,8.2e-05,0.6556,0.001778,0.26
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,457,trace,SMILES_frag,=,4.5e-05,0.3591,0.000448,0.0656
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,458,trace,SMILES_frag,O,3e-05,0.243,0.001587,0.2321
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,459,trace,SMILES_frag,),3e-06,0.0236,0.000284,0.0416
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,460,trace,SMILES_frag,cc,4e-06,0.0344,0.000572,0.0837
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,461,trace,SMILES_frag,(,8e-06,0.0627,0.000378,0.0552
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,462,trace,SMILES_frag,OC,6e-06,0.0478,0.00053,0.0776
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,463,trace,SMILES_frag,),6e-06,0.0508,0.000391,0.0572
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,464,trace,SMILES_frag,c,2e-06,0.0159,0.00053,0.0776
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,465,trace,SMILES_frag,1,0.0,0.0028,0.00132,0.1931
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,466,trace,SMILES_frag,CC,3e-06,0.026,0.001205,0.1763
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,467,trace,SMILES_frag,CC,0.0,0.0003,0.000603,0.0882
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,468,trace,SMILES_frag,CC,1e-06,0.0048,0.000771,0.1127
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,469,trace,SMILES_frag,CC,1e-06,0.0083,0.000626,0.0915
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,470,trace,SMILES_frag,CC,1e-06,0.0064,0.000241,0.0353
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,471,trace,SMILES_frag,CC,4e-06,0.0314,0.000885,0.1295
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,472,trace,SMILES_frag,CC,1.3e-05,0.1022,0.0019,0.2779
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,473,trace,SMILES_frag,O,1.4e-05,0.109,0.001419,0.2076
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,474,trace,SMILES_frag,[,1e-06,0.0047,0.000107,0.0157
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,475,trace,SMILES_frag,Si,0.0,0.0008,0.000395,0.0578
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,476,trace,SMILES_frag,](,2e-06,0.0153,0.000244,0.0357
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,477,trace,SMILES_frag,C,0.0,0.0013,0.000866,0.1267
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,478,trace,SMILES_frag,)(,4e-06,0.0317,0.000444,0.065
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,479,trace,SMILES_frag,C,2e-06,0.0174,0.000362,0.053
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,480,trace,SMILES_frag,),4e-06,0.0313,0.000271,0.0396
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,481,trace,SMILES_frag,C,8e-06,0.0603,0.000572,0.0837
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,482,trace,SMILES_frag,(C,4e-06,0.0354,0.000977,0.1429
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,483,trace,SMILES_frag,)(,6e-06,0.049,0.000454,0.0664
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,484,trace,SMILES_frag,C,1e-06,0.0079,0.000572,0.0837
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,485,trace,SMILES_frag,),3e-06,0.0232,0.000238,0.0349
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,486,trace,SMILES_frag,C,4e-06,0.0342,0.000267,0.0391
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,487,trace,punct,",",2e-06,0.0197,0.000105,0.0153
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,488,trace,other_word, the,6e-06,0.0512,9.1e-05,0.0133
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,489,trace,other_word, alde,5e-06,0.0378,0.000977,0.1429
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,490,trace,FG_word,hyde,1e-06,0.0109,0.000214,0.0312
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,491,trace,punct, is,1e-06,0.0088,6.9e-05,0.01
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,492,trace,punct, at,3e-06,0.0204,0.000189,0.0276
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,493,trace,other_word, position,1e-06,0.0056,9.3e-05,0.0137
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,494,trace,space, ,0.0,0.0013,0.000214,0.0312
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,495,trace,position_digit,2,1e-06,0.0056,0.000265,0.0388
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,496,trace,punct,",",1e-06,0.0054,0.000111,0.0163
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,497,trace,other_word, and,0.0,0.0001,7.7e-05,0.0113
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,498,trace,other_word, the,0.0,0.002,0.000103,0.015
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,499,trace,other_word, sil,5e-06,0.0379,0.000187,0.0273
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,500,trace,FG_word,yl,0.0,0.0022,0.000136,0.0199
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,501,trace,other_word, ether,1e-06,0.0076,7.4e-05,0.0108
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,502,trace,punct, is,2e-06,0.0155,0.000102,0.0149
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,503,trace,punct, at,2e-06,0.0167,0.000163,0.0239
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,504,trace,other_word, the,1e-06,0.0078,0.000402,0.0589
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,505,trace,other_word, end,1e-06,0.0094,0.001076,0.1574
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,506,trace,punct,".

",1e-06,0.0078,0.000286,0.0419
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,507,trace,other_word,The,4e-06,0.0319,0.00019,0.0278
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,508,trace,other_word, most,3e-06,0.0249,9.6e-05,0.014
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,509,trace,other_word, plausible,2e-06,0.013,0.000209,0.0306
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,510,trace,other_word, reaction,5e-06,0.038,0.000404,0.0592
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,511,trace,punct, is,1.4e-05,0.1154,0.000173,0.0253
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,512,trace,other_word, the,8e-06,0.0609,0.000572,0.0837
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,513,trace,other_word, reduction,6e-06,0.0463,0.001183,0.173
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,514,trace,punct, of,0.0,0.0012,0.000142,0.0208
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,515,trace,other_word, the,4e-06,0.028,0.000946,0.1384
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,516,trace,other_word, alde,5e-06,0.0363,0.00132,0.1931
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,517,trace,FG_word,hyde,2e-06,0.0162,0.00325,0.4754
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,518,trace,punct, to,3e-06,0.0233,0.000166,0.0243
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,519,trace,punct, a,4e-06,0.0358,0.000607,0.0887
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,520,trace,other_word, primary,1.4e-05,0.1095,0.000414,0.0605
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,521,trace,other_word, alcohol,7e-06,0.0521,0.001511,0.221
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,522,trace,punct,.,3e-06,0.0232,0.000418,0.0611
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,523,trace,other_word, The,3e-06,0.0219,0.000463,0.0678
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,524,trace,other_word, sil,1e-06,0.0074,0.000154,0.0226
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,525,trace,FG_word,yl,1e-06,0.0117,0.00013,0.019
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,526,trace,other_word, ether,0.0,0.0024,8.5e-05,0.0124
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,527,trace,other_word, group,1e-06,0.0071,6.6e-05,0.0096
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,528,trace,other_word, remains,2e-06,0.0166,0.000227,0.0332
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,529,trace,other_word, unchanged,4e-06,0.0297,0.00042,0.0614
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,530,trace,punct,.,5e-06,0.0433,0.000458,0.067
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,531,trace,other_word, The,6e-06,0.0448,0.000381,0.0558
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,532,trace,other_word, reaction,8e-06,0.0648,0.000572,0.0837
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,533,trace,other_word, involves,4e-06,0.0347,0.000376,0.055
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,534,trace,other_word, reducing,2e-06,0.0173,0.000259,0.0379
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,535,trace,other_word, the,1e-06,0.0084,0.000118,0.0172
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,536,trace,other_word, alde,2e-06,0.0198,0.00029,0.0424
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,537,trace,FG_word,hyde,1e-06,0.0076,0.000214,0.0312
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,538,trace,punct, to,4e-06,0.0356,7.4e-05,0.0108
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,539,trace,punct, a,9e-06,0.0705,0.000595,0.0871
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,540,trace,other_word, hydro,2e-06,0.0165,0.000408,0.0597
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,541,trace,FG_word,x,3e-06,0.0223,0.000977,0.1429
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,542,trace,other_word,ymethyl,7e-06,0.0537,0.000954,0.1395
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,543,trace,other_word, group,2e-06,0.0191,0.000221,0.0324
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,544,trace,punct,",",4e-06,0.0298,9.9e-05,0.0144
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,545,trace,other_word, yielding,3e-06,0.0217,0.000232,0.0339
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,546,trace,punct, a,2e-06,0.0137,0.000158,0.0232
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,547,trace,other_word, product,1.1e-05,0.0858,0.000357,0.0522
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,548,trace,other_word, with,7e-06,0.0592,0.000202,0.0296
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,549,trace,punct, a,3e-06,0.0232,0.000143,0.0209
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,550,trace,other_word, hydroxyl,5e-06,0.038,0.000553,0.0809
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,551,trace,other_word, group,1e-06,0.0066,0.000225,0.0329
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,552,trace,punct, (,1.4e-05,0.1078,0.00014,0.0205
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,553,trace,punct,OH,4e-06,0.0339,0.000364,0.0533
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,554,trace,punct,),9e-06,0.0742,0.000126,0.0184
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,555,trace,punct, at,3e-06,0.0275,8.8e-05,0.0128
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,556,trace,other_word, the,3e-06,0.023,0.000222,0.0325
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,557,trace,other_word, same,1e-05,0.0822,0.000187,0.0273
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,558,trace,other_word, position,8e-06,0.06,0.000317,0.0463
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,559,trace,punct,".

",2.6e-05,0.2112,0.000492,0.072
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,560,trace,other_word,The,1e-06,0.0082,0.000324,0.0474
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,561,trace,other_word, final,1e-05,0.0768,0.000315,0.046
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,562,trace,other_word, answer,2.1e-05,0.1692,0.000668,0.0977
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,563,trace,punct, is,5.1e-05,0.4042,0.00053,0.0776
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,564,trace,punct, to,2e-05,0.1618,0.000237,0.0346
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,565,trace,other_word, add,5e-06,0.0429,0.00036,0.0527
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,566,trace,punct, H,1.3e-05,0.1005,0.001526,0.2232
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,567,trace,punct, to,9e-06,0.0722,0.001228,0.1797
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,568,trace,other_word, the,4e-06,0.034,0.000225,0.0329
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,569,trace,other_word, alde,1e-06,0.0078,0.00069,0.101
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,570,trace,FG_word,hyde,0.0,0.0019,0.000349,0.0511
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,571,trace,punct,",",0.0,0.0037,0.000248,0.0363
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,572,trace,other_word, making,1e-05,0.0813,0.000104,0.0153
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,573,trace,punct, it,5e-06,0.0404,0.000195,0.0285
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,574,trace,punct, a,5e-06,0.0393,0.000133,0.0194
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,575,trace,other_word, primary,7e-06,0.0563,0.000153,0.0223
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,576,trace,other_word, alcohol,1.7e-05,0.1333,0.000599,0.0876
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,577,trace,punct,:,9e-06,0.0752,0.000406,0.0594
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,578,trace,punct, CO,7e-06,0.0571,0.001228,0.1797
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,579,trace,punct,c,3.5e-05,0.2789,0.00095,0.139
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,580,trace,position_digit,1,7e-06,0.0548,0.00058,0.0848
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,581,trace,punct,cc,3.4e-05,0.2721,0.001282,0.1875
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,582,trace,punct,(,3e-05,0.2359,0.001167,0.1708
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,583,trace,punct,CO,6.6e-05,0.5286,0.005249,0.7679
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,584,trace,punct,),2.6e-05,0.2102,0.003677,0.5379
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,585,trace,punct,cc,1e-05,0.0808,0.001228,0.1797
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,586,trace,punct,(,9e-06,0.0713,0.000334,0.0488
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,587,trace,punct,OC,2e-06,0.0198,0.001411,0.2065
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,588,trace,punct,),1.1e-05,0.0859,0.000744,0.1088
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,589,trace,punct,c,2e-06,0.0184,0.000786,0.115
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,590,trace,position_digit,1,5e-06,0.0391,0.002014,0.2946
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,591,trace,punct,CC,2e-06,0.0152,0.002975,0.4353
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,592,trace,punct,CC,1e-06,0.0077,0.00135,0.1975
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,593,trace,punct,CC,1e-06,0.0094,0.00087,0.1272
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,594,trace,punct,CC,0.0,0.0023,0.000954,0.1395
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,595,trace,punct,CC,4e-06,0.029,0.001114,0.1629
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,596,trace,punct,CC,4e-06,0.0317,0.001457,0.2132
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,597,trace,punct,CC,1e-06,0.0087,0.003616,0.529
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,598,trace,punct,O,1.7e-05,0.1344,0.001984,0.2902
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,599,trace,punct,[,4.5e-05,0.359,0.00046,0.0672
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,600,trace,punct,Si,1.7e-05,0.1325,0.00106,0.1551
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,601,trace,punct,](,8e-06,0.0665,0.000614,0.0898
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,602,trace,punct,C,7e-06,0.0585,0.001358,0.1987
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,603,trace,punct,)(,8e-06,0.0621,0.000637,0.0932
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,604,trace,punct,C,4e-06,0.0343,0.000858,0.1256
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,605,trace,punct,),1.2e-05,0.0959,0.000402,0.0589
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,606,trace,punct,C,1.8e-05,0.1466,0.001175,0.1719
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,607,trace,punct,(C,8.1e-05,0.6427,0.00174,0.2545
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,608,trace,punct,)(,4.6e-05,0.3709,0.000877,0.1283
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,609,trace,punct,C,1.7e-05,0.1323,0.001389,0.2031
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,610,trace,punct,),4.5e-05,0.3573,0.000523,0.0765
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,611,trace,punct,C,0.000125,1.0,0.001556,0.2277
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,612,other,punct,.</,1.8e-05,0.0,0.004974,0.0
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,613,other,other_word,think,0.000102,0.0,0.004791,0.0
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,614,other,punct,><,5.6e-05,0.0,0.005005,0.0
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,615,other,other_word,answer,4.6e-05,0.0,0.012085,0.0
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,616,other,punct,>,2.5e-05,0.0,0.019653,0.0
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,617,answer,SMILES_frag,CO,2.6e-05,0.0,0.007202,0.0
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,618,answer,SMILES_frag,c,1.6e-05,0.0,0.005676,0.0
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,619,answer,SMILES_frag,1,5e-06,0.0,0.006653,0.0
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,620,answer,SMILES_frag,cc,3.2e-05,0.0,0.011414,0.0
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,621,answer,SMILES_frag,(,0.0,0.0,0.003418,0.0
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,622,answer,SMILES_frag,CO,0.0,0.0,0.009094,0.0
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,623,answer,SMILES_frag,),0.0,0.0,0.015015,0.0
ether-0,retrosynthesis/er0,retrosynthesis,uspto_test_76,0.0,True,624,answer,SMILES_frag,cc,0.0,0.0,0.011841,0.0
